term,estimate,std.error,statistic,p.value,conf.low,conf.high
(Intercept),0.11350666197618071,0.41000113406848143,-5.307043242456977,1.1141775316390284e-7,0.0478812343569195,0.24125147279762202
age_z,0.8187117630944265,0.2003416618910135,-0.9984103795450188,0.3180804025232372,0.5468649613194073,1.2039382032125079
lwt_z,0.6338475927250226,0.21528617802817365,-2.117863523069186,0.03418662763750509,0.40552020314730447,0.9474555747401902
raceBlack,3.362692350502523,0.5324786131303852,2.2775411406153396,0.022753930787198194,1.186491180336617,9.73416127352303
raceOther,2.2347277138719637,0.4484314567887011,1.7931823921477474,0.07294376460449757,0.9379435770331611,5.5011140492989
smokingYes,2.331244572354833,0.4080630291179703,2.0741949546970133,0.03806120861990787,1.0580256220545057,5.293342403055787
hypertensionYes,6.288277726215224,0.7032413274986049,2.614589259631195,0.008933481462033618,1.6397975142132344,27.258009939136656
uterine_irritabilityYes,2.0362864071622444,0.46311386511017905,1.5355354565340247,0.1246523545945064,0.8120418232624759,5.0582148640652145
previous_preterm_laborYes,3.393123158209633,0.4630088434335552,2.6387201890499883,0.00832196374616414,1.3821436391375295,8.601642184054835
